employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,stock_option_level,salary_hike_pct,years_at_company,total_working_years,years_since_promotion,num_prior_companies,work_mode,commute_minutes,overtime_hours_per_week,business_travel_days_per_year,training_hours,manager_support_score,burnout_score,engagement_score,work_life_balance_score,performance_rating,last_review_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition
4869,42,Female,Single,Masters,Customer Support,Support Specialist,1,2358,0,11.5,4.4,13.1,4,3,Remote,5,2.9,13,18,8.1,2.9,6,7.8,3,8.8,TRUE,5.2,No
4870,37,Male,Single,Bachelors,Human Resources,HR Manager,4,5998,2,8,10.8,17,6.2,3,Hybrid,70,4.7,5,16,6,3.3,8,5.3,5,9.4,TRUE,3.3,No
4871,47,Female,Single,Bachelors,Marketing,Marketing Specialist,4,7960,1,8.2,15.1,17.7,1.7,0,Onsite,42,3,7,30,7.1,3.3,7.9,5.3,3,8.5,TRUE,5.4,No
4872,42,Female,Married,PhD,Marketing,Marketing Specialist,3,8691,0,10.2,8.9,18.6,0.5,4,Onsite,20,5,12,16,7.9,2,6.9,6.8,4,7,FALSE,1.6,Yes
4873,26,Male,Married,Masters,Engineering,Software Engineer,3,8592,3,10.9,5,6,1.1,3,Onsite,27,7.9,6,30,4.4,6,5.6,4.3,3,8.8,TRUE,1.5,No
4874,30,Female,Married,Bachelors,Finance,Finance Manager,3,6829,0,10.7,9,10,2.2,2,Onsite,32,7.2,8,19,5.6,6.7,5.9,5.4,2,7.7,FALSE,6.4,No
4875,28,Female,Divorced,Bachelors,Sales,Sales Development Rep,2,4521,1,11.3,4.9,7.3,3.2,0,Hybrid,40,8.9,28,25,8.9,3.5,5.8,7.6,3,8.5,FALSE,7.7,Yes
4876,25,Male,Married,Masters,Finance,Finance Manager,2,5260,0,14.1,3.9,5,1,7,Onsite,13,9.2,7,21,10,4.3,8.6,6,4,7.3,FALSE,2.3,No
4877,22,Male,Married,Masters,Operations,Operations Analyst,2,5602,0,5.4,1,2,1,0,Hybrid,44,4.5,18,22,7.7,3.2,8.2,4.8,3,7.4,TRUE,7.6,No
4878,33,Male,Single,Bachelors,Sales,Sales Manager,2,3577,0,6,4.4,8,4.4,0,Onsite,39,4.4,19,12,6.7,3.4,5.1,7.3,4,8,FALSE,7.2,Yes
4879,26,Male,Married,Masters,Engineering,Engineering Manager,2,7034,1,8.4,5,6,1.5,3,Hybrid,43,6.5,7,37,10,3.9,8.4,5.1,4,8.5,TRUE,4.2,No
4880,32,Female,Married,Bachelors,Human Resources,HR Manager,2,4641,2,16.5,6.9,12,0.1,3,Remote,0,3.4,3,33,7.3,2.8,10,7.6,3,7.2,TRUE,5.8,No
4881,31,Male,Married,Bachelors,Marketing,Growth Manager,4,6081,1,9.6,5.8,8.7,0.8,1,Hybrid,47,3.8,9,19,7.8,3.5,8.1,7.6,4,10,FALSE,5.6,No
4882,34,Male,Single,Bachelors,Engineering,Data Engineer,3,8556,1,12.7,10.9,14,0.9,2,Hybrid,63,16.9,3,24,6.9,6,6.7,3.7,4,8.4,TRUE,6.2,No
4883,32,Female,Single,Bachelors,Operations,Operations Manager,3,5265,1,5.5,6.2,12,2,1,Onsite,61,2.8,27,6,1.6,6.1,3.8,6.3,3,8.3,FALSE,6.1,No
4884,44,Female,Divorced,Masters,Customer Support,Customer Success Manager,2,3257,2,12.8,7.5,11.6,1.5,0,Hybrid,6,11.4,3,27,3.4,4,5.3,5.6,4,10,FALSE,4.6,No
4885,33,Male,Single,Bachelors,Operations,Operations Manager,2,4351,1,13.2,5.7,5.2,1.9,0,Remote,2,4.4,19,9,8.7,1.9,8,9.9,4,7.2,TRUE,5.8,No
4886,52,Male,Married,Masters,Customer Support,Customer Success Manager,5,9395,2,10.5,10.7,19.1,4.6,1,Onsite,51,6.2,7,30,7.6,4.1,6.9,4.4,3,8.2,TRUE,6.5,No
4887,24,Female,Single,Masters,Human Resources,Recruiter,3,6270,0,14.3,3,4,0.7,2,Onsite,30,11.2,7,26,6.2,3.9,6.8,6.7,3,7.2,FALSE,5.5,No
4888,48,Female,Married,Bachelors,Customer Support,Customer Success Manager,5,8517,2,15.5,9.9,19.7,3.5,2,Onsite,41,12.3,6,38,4.6,6.1,4.1,4.1,3,6.9,FALSE,4.9,Yes
4889,55,Prefer not to say,Single,Bachelors,Research & Development,Research Scientist,4,10116,1,14.6,4.3,8.5,0.6,0,Onsite,50,5.4,4,19,6,3.3,7.2,6.4,4,8.5,TRUE,5.2,No
4890,33,Male,Divorced,Bachelors,Marketing,Marketing Specialist,2,5574,1,12.8,7,13,1.4,2,Onsite,41,1.5,3,20,9.2,2.1,8.7,7,3,6.6,TRUE,3.9,No
4891,39,Male,Married,Masters,Operations,Operations Manager,2,4821,1,17.6,5,4.4,0.4,0,Hybrid,14,6.4,26,29,6.2,3.7,5.4,4.9,3,9.7,TRUE,2.3,No
4892,42,Female,Married,Bachelors,Engineering,Data Engineer,3,9174,2,6.3,8.5,13.8,1.8,1,Hybrid,58,7.6,12,15,4,4.7,5.4,5.8,3,6.9,TRUE,5.2,Yes
4893,37,Female,Married,Masters,Operations,Operations Manager,3,6411,1,17.2,2.3,7.3,1.5,0,Hybrid,26,5.1,30,14,8.9,2.3,7.5,6.6,5,9.1,FALSE,6.1,No
4894,48,Female,Single,Bachelors,Operations,Operations Manager,5,9244,3,15.4,8.3,18,0.6,3,Hybrid,27,2.4,30,0,10,1.7,8.5,8,4,6,TRUE,7.5,No
4895,38,Male,Single,Bachelors,Operations,Operations Analyst,4,5925,3,22,7.1,12.1,0.9,0,Hybrid,63,6,17,18,7.6,3.5,7.7,6.4,3,5.7,TRUE,2.3,No
4896,48,Male,Married,Bachelors,Research & Development,Product Researcher,5,13450,2,15.1,13,19.8,0,1,Onsite,19,2.6,2,1,7.7,2,8.7,6.9,3,10,TRUE,2.9,No
4897,30,Male,Divorced,Masters,Customer Support,Support Specialist,2,3766,2,14.6,7.8,10,0.9,1,Onsite,35,8.9,9,42,7.3,4.2,8.2,6.3,5,9.8,FALSE,5.9,No
4898,30,Male,Single,Masters,Engineering,Software Engineer,1,5232,0,14.9,4.6,10,0.9,1,Hybrid,28,5.5,7,23,6.7,4.4,5.2,6.5,4,10,TRUE,5.9,No
4899,21,Female,Single,Masters,Marketing,Marketing Specialist,1,3777,0,10,0,1,0,2,Onsite,19,10.2,4,25,5.7,3.7,6.8,6.2,4,10,TRUE,4.3,No
4900,28,Male,Single,Bachelors,Finance,Accountant,2,6193,1,14.5,5.1,8,1.3,3,Onsite,15,5.8,4,22,9.3,4.4,6.8,6.3,4,10,TRUE,3.6,No
4901,31,Male,Married,Bachelors,Engineering,Software Engineer,1,3693,2,11.1,4.3,10,3.1,2,Onsite,47,0.7,8,15,4.2,3.8,5.5,6.7,4,8.4,TRUE,4.7,Yes
4902,46,Female,Married,High School,Customer Support,Support Specialist,3,3159,0,9.7,4.3,8.2,1,0,Hybrid,27,3.8,2,34,8.2,1.5,9,7.8,5,10,FALSE,7.6,No
4903,52,Female,Married,PhD,Research & Development,Product Researcher,4,9552,1,15.4,9.6,18.5,1.1,3,Onsite,51,4,6,16,5.8,3.4,7.4,7.7,4,9.3,FALSE,1,No
4904,49,Female,Married,Masters,Sales,Sales Development Rep,4,12611,2,12.4,8.2,11.9,1.5,1,Onsite,40,3.7,23,11,6.7,3.1,6.2,5.2,4,8.3,TRUE,4.7,No
4905,39,Male,Married,Masters,Engineering,Engineering Manager,3,9097,0,11.9,6.4,8.8,0.7,0,Onsite,50,8.6,8,21,7.4,5.4,6.6,6.8,3,8.3,TRUE,2.8,No
4906,34,Male,Single,Bachelors,Research & Development,Research Scientist,2,6183,1,15.8,9.1,14,1.1,5,Hybrid,58,13.4,2,26,8.4,3.3,7.9,4.4,4,7.9,FALSE,6,No
4907,42,Female,Single,PhD,Sales,Sales Manager,4,9583,1,10.6,5,9,1.1,1,Remote,1,7.1,25,26,6.4,3.4,7.3,7.9,5,8.6,TRUE,4.1,No
4908,37,Non-binary,Single,High School,Sales,Sales Development Rep,3,4935,0,8.5,6.9,17,0.8,3,Hybrid,44,4.9,26,17,3.7,3.6,4.1,5.4,3,6.7,TRUE,5.9,No
4909,40,Non-binary,Divorced,Bachelors,Engineering,QA Engineer,4,9468,2,12.9,6.4,16.6,1.4,3,Hybrid,19,11.4,6,35,6.2,5.2,3.8,6.4,4,9.8,TRUE,2.1,No
4910,50,Male,Married,PhD,Customer Support,Support Specialist,4,7255,2,8,8.8,16,1.5,3,Onsite,33,7.8,4,20,9,5,6.8,6.7,4,10,FALSE,5.3,No
4911,44,Male,Married,Masters,Engineering,Engineering Manager,3,8692,0,16.3,6.3,18.6,0.8,5,Hybrid,48,2.1,6,34,7.5,1.1,7.9,8,5,9.4,TRUE,2.1,No
4912,51,Prefer not to say,Single,Bachelors,Operations,Program Manager,5,9192,2,7.3,12,18.8,6.6,3,Hybrid,16,3.5,13,26,6.4,5.4,6.8,5.7,4,7.9,FALSE,3.9,No
4913,36,Female,Divorced,Bachelors,Engineering,QA Engineer,3,7525,0,12.9,8,11.5,0.2,0,Onsite,20,8.7,6,17,6.3,5.8,6.9,5.7,3,7.9,FALSE,5.8,No
4914,24,Male,Married,Masters,Sales,Sales Manager,2,4443,0,13.2,3,4,0.1,1,Onsite,54,9.6,24,20,3.8,6.1,4.6,4.5,3,8.9,FALSE,6.3,No
4915,37,Female,Married,Bachelors,Operations,Operations Manager,3,5615,1,11.5,5.2,7.1,0,0,Onsite,29,18.1,23,18,2.3,6.7,2.1,3.8,3,7.2,TRUE,5,Yes
4916,28,Male,Married,Masters,Customer Support,Support Specialist,3,5554,2,12,7,8,4.3,3,Remote,8,8.1,2,31,9.8,3,8.4,8.1,4,7.7,FALSE,5.9,No
4917,33,Female,Married,Bachelors,Engineering,Software Engineer,3,8443,1,11.9,10.7,13,1.1,4,Hybrid,46,9.3,7,31,10,4.7,7.3,6.2,5,9.6,TRUE,4.4,No
4918,33,Male,Single,Bachelors,Engineering,Data Engineer,4,8447,3,6.6,7.1,10.1,6.3,0,Hybrid,40,2.5,9,14,5.9,3.4,5.5,8.2,3,7.4,FALSE,4.6,Yes
4919,41,Female,Divorced,Masters,Sales,Sales Development Rep,3,5550,1,6.7,8.5,13.3,4.1,0,Onsite,41,9.6,24,32,9.5,3.5,5.8,5.3,4,7.1,FALSE,6.9,No
4920,30,Female,Single,Bachelors,Marketing,Marketing Specialist,3,8765,0,7.1,9,10,4.5,5,Remote,5,7.6,7,12,6.4,6.2,4.9,6.3,4,9.5,TRUE,4.9,Yes
4921,26,Male,Married,Bachelors,Human Resources,HR Manager,2,5261,1,6.5,3.7,6,2.4,1,Onsite,28,19.1,9,18,5.7,8.2,3.4,3.3,4,10,FALSE,4.3,Yes
4922,54,Male,Married,Bachelors,Operations,Operations Manager,5,11231,1,5.6,8.2,14,4.8,1,Onsite,58,1,26,0,6,3.8,8.3,7.4,4,7.3,TRUE,3.7,No
4923,35,Female,Single,Masters,Engineering,QA Engineer,2,6334,0,9.5,6.9,15,2.4,2,Hybrid,9,15.4,6,31,9.8,6.3,6.9,4.1,3,9.8,TRUE,4.2,No
4924,29,Female,Married,Bachelors,Finance,Financial Analyst,3,6489,0,15.7,8,9,0.8,1,Onsite,29,2.4,7,26,6.3,4.9,5.9,5.4,2,8.5,TRUE,7.8,No
4925,33,Female,Married,Bachelors,Engineering,Software Engineer,1,3931,0,16.2,2.6,9.8,0.4,1,Remote,4,4.8,5,26,8,3.3,7.9,8.1,4,9,TRUE,3.9,No
4926,25,Female,Married,Bachelors,Engineering,Engineering Manager,4,8498,1,9.7,4,5,3.6,2,Onsite,24,4,4,23,8.2,2.8,6.2,7.6,4,8.4,TRUE,1.3,No
4927,36,Male,Divorced,Bachelors,Engineering,Data Engineer,3,7131,1,11.6,2.9,5.1,1.2,1,Hybrid,45,5.9,6,13,5.6,5.2,4.9,6.8,4,8.2,TRUE,4.6,No
4928,34,Male,Married,Bachelors,Engineering,Software Engineer,2,6307,1,11.6,4.8,14,3.4,4,Hybrid,20,11.6,4,9,8.1,3.7,7.6,4.8,4,10,TRUE,5.2,No
4929,26,Female,Single,High School,Sales,Sales Development Rep,1,2523,1,10.7,3.6,6,1.2,2,Hybrid,16,4.7,22,52,4.1,3.8,4.2,5.9,3,7.5,FALSE,5.2,No
4930,29,Female,Married,Bachelors,Sales,Sales Development Rep,2,4725,1,11.1,1.6,6.4,0.4,1,Hybrid,68,13.3,22,43,7.9,5.4,6.3,4.3,3,6.8,FALSE,8.3,No
4931,40,Non-binary,Married,High School,Engineering,Software Engineer,3,6410,0,10,6.8,5.8,3,0,Hybrid,46,3.6,8,18,6,3.1,5,7.1,4,7.6,TRUE,3.9,No
4932,48,Male,Married,Bachelors,Research & Development,R&D Manager,3,7286,0,9.2,6.6,12.5,0.9,1,Hybrid,34,6.8,8,41,5,4.9,6.3,5.9,3,10,FALSE,2.8,No
4933,38,Female,Married,PhD,Customer Support,Customer Success Manager,2,3431,0,3.1,3.2,4.6,3.2,1,Onsite,28,6.2,5,22,5.7,4.7,6,6.2,4,5.5,TRUE,7.6,Yes
4934,36,Male,Single,Masters,Finance,Financial Analyst,1,3357,3,13.1,3.7,9.5,1.3,0,Onsite,40,4.4,5,34,6.2,3.6,5.8,4.8,4,9.4,FALSE,4.9,No
4935,47,Female,Single,Masters,Engineering,Engineering Manager,4,8540,3,9.8,6.3,10.9,6.3,4,Hybrid,61,7.7,3,30,5.8,4.5,4.5,6.3,2,5.6,TRUE,7.6,No
4936,26,Male,Married,Bachelors,Sales,Account Executive,2,4370,2,8.2,3.3,6,1.3,2,Hybrid,40,18.8,21,27,8.6,6,5.9,4.8,3,8.4,TRUE,5.3,Yes
4937,30,Male,Divorced,Bachelors,Finance,Accountant,1,4175,0,11.7,3.3,9.4,1.7,2,Remote,3,3.8,8,14,4.2,2.6,5.7,7.4,5,8.8,TRUE,5.3,No
4938,40,Male,Divorced,Bachelors,Engineering,QA Engineer,2,6692,1,12.3,5.6,13.3,2.2,1,Onsite,41,9.8,6,17,8.8,4.4,6.2,5.1,3,8.5,TRUE,5.1,No
4939,36,Female,Married,Masters,Sales,Sales Development Rep,1,5096,0,12.6,0,7.7,0,2,Hybrid,45,4.4,20,47,6.6,2.7,7.6,7,4,9,FALSE,5.4,No
4940,51,Female,Married,Bachelors,Engineering,Software Engineer,5,14393,2,18.8,13.1,17.3,0.4,0,Onsite,45,5.3,8,33,6.8,3.3,7.7,5.9,4,7.5,FALSE,1,No
4941,30,Female,Divorced,High School,Engineering,QA Engineer,1,3129,0,13.9,0.7,5.7,0.7,0,Hybrid,19,14.3,3,19,6.1,6.3,3.9,6.2,4,7.8,TRUE,1.9,No
4942,45,Male,Married,High School,Marketing,Marketing Specialist,4,7584,1,11.2,9.9,20.9,2.7,4,Onsite,71,2.3,8,21,7.2,5.7,5.5,5.7,4,7.1,TRUE,5,No
4943,29,Male,Married,Masters,Customer Support,Support Specialist,2,4372,0,12.7,4.7,9,4.7,3,Hybrid,44,7.5,10,37,7.5,3.2,7,6,3,8.9,TRUE,6.8,Yes
4944,48,Male,Single,Bachelors,Sales,Sales Manager,4,9419,3,16.1,10.6,16.5,0.9,1,Onsite,24,8.3,22,17,9.5,2.6,7,6.6,4,7.5,FALSE,4.5,No
4945,37,Female,Single,Bachelors,Operations,Operations Manager,3,5370,1,6.1,4,12.2,3,5,Remote,8,9.5,14,28,7.5,2.7,7.7,8.1,4,9.1,FALSE,3,Yes
4946,29,Male,Married,Masters,Operations,Operations Analyst,3,7882,1,14.1,7.6,9,0.3,2,Onsite,70,12.1,24,35,8.1,5,6.1,5.5,4,9,TRUE,1,No
4947,44,Female,Married,Masters,Human Resources,HR Manager,5,9517,2,7.1,12.3,15.9,1.5,0,Hybrid,18,7.7,7,7,2.3,4.7,4,5.5,4,8.7,TRUE,4.4,No
4948,45,Male,Single,Bachelors,Sales,Sales Development Rep,3,6710,0,14.3,9.4,11.6,1.5,0,Onsite,30,7.2,24,15,4.9,3.9,6,6.9,3,9.6,FALSE,4.1,No
4949,21,Male,Single,Bachelors,Sales,Sales Development Rep,1,3146,0,10.9,0,1,0,0,Remote,2,12.1,20,22,7.7,5.9,8.2,6.4,4,10,FALSE,7.1,No
4950,46,Female,Married,Masters,Customer Support,Support Specialist,3,4613,0,12.9,7.8,17.5,0,5,Remote,5,12.3,9,19,7.8,4.6,8.2,5.8,3,7.6,FALSE,8.7,No
4951,31,Male,Married,Bachelors,Sales,Sales Manager,2,5387,1,15.6,6.8,11,1.1,2,Hybrid,42,5.8,21,39,7.9,2.6,8,7.5,4,10,TRUE,7.1,No
4952,21,Male,Married,Bachelors,Engineering,Data Engineer,2,5263,1,12,0,1,0,2,Hybrid,57,1.8,1,19,6.7,2.9,7.1,8,4,8.9,TRUE,2.3,No
4953,28,Female,Married,Bachelors,Finance,Finance Manager,3,7131,1,6.1,6.5,8,2.3,2,Onsite,21,3.6,10,44,6.3,4.1,5.2,6,4,9.5,FALSE,4.8,No
4954,54,Male,Married,Masters,Research & Development,R&D Manager,5,12978,1,10.5,12.5,20.2,0.9,2,Remote,8,5.7,3,30,7.5,4.3,6.9,8.1,3,5.9,TRUE,2.4,No
4955,35,Male,Single,High School,Operations,Operations Manager,3,5968,0,7.2,7.9,11,1.8,1,Remote,3,10.3,16,1,6.4,5.4,5.8,6.6,4,7.5,TRUE,6.5,Yes
4956,43,Male,Divorced,High School,Marketing,Marketing Specialist,5,7083,2,9.1,10.9,13,1.9,0,Hybrid,41,14.1,3,45,4.9,7.4,2.9,4.3,2,6.8,FALSE,3.8,No
4957,37,Female,Married,Masters,Customer Support,Support Team Lead,3,5826,0,11,8.2,17,1.3,4,Onsite,11,7.8,9,36,7.3,5.5,7.4,5,3,9,TRUE,5.9,Yes
4958,48,Prefer not to say,Married,Bachelors,Customer Support,Support Team Lead,4,8002,1,10.9,9,12.3,4.3,0,Onsite,63,4.4,5,20,6.7,5.2,6.6,5.3,3,7.7,FALSE,5.9,Yes
4959,32,Female,Single,Masters,Marketing,Growth Manager,3,8883,1,6.7,6.1,12,3.2,3,Hybrid,19,9.2,3,32,3.7,5,3.7,4.5,4,10,TRUE,5.8,No
4960,21,Female,Divorced,Bachelors,Sales,Account Executive,1,2788,1,14.1,0,0.3,0,0,Hybrid,11,27.6,20,49,4.6,10,2.1,3.1,3,7,FALSE,6.5,Yes
4961,36,Male,Divorced,Bachelors,Engineering,QA Engineer,4,9424,2,13.4,7.8,13.3,2.2,0,Onsite,17,8.5,6,29,9,4.7,6.4,7,4,8.7,TRUE,1.7,No
4962,44,Male,Single,Bachelors,Operations,Program Manager,3,4574,2,16.6,0,4.1,0,0,Hybrid,25,3.2,25,29,8.3,3,7.4,7.1,4,10,FALSE,2.6,No
4963,41,Male,Single,High School,Engineering,QA Engineer,5,10573,3,6.1,10.5,15,1.4,0,Onsite,56,2.5,11,21,4.7,4,6.4,5.7,5,10,FALSE,2.4,No
4964,39,Female,Single,Bachelors,Engineering,Data Engineer,5,14319,2,15.5,10,14.5,1.9,2,Hybrid,9,6.3,3,36,5,3.4,4.8,7.3,3,6.2,TRUE,1,No
4965,35,Male,Single,Bachelors,Finance,Accountant,2,5856,2,3.8,6.6,10.3,6.6,0,Onsite,51,9.8,9,40,6.2,4.6,5.2,7.8,4,7.5,FALSE,6.8,No
4966,21,Female,Married,Bachelors,Finance,Finance Manager,2,6345,1,8.4,0,1,0,1,Hybrid,31,9.1,7,27,2.7,5.1,5,5.9,3,9.4,FALSE,3.6,Yes
4967,41,Female,Married,Bachelors,Research & Development,Research Scientist,4,8553,1,12.2,7.8,16.7,0,1,Hybrid,51,3,5,25,8,3,9.7,5,5,8.7,TRUE,2.5,No
4968,50,Male,Single,PhD,Engineering,Engineering Manager,5,15789,3,15.4,10.8,16.4,0.7,2,Remote,10,12,6,23,6.4,5.5,5.3,6.6,4,10,TRUE,4.7,Yes
4969,47,Male,Married,Masters,Finance,Financial Analyst,5,14187,2,16.6,13.5,24.7,0.3,4,Hybrid,33,5.7,4,24,6.2,5.1,6.2,7.5,3,10,TRUE,6.4,No
4970,22,Female,Divorced,Masters,Finance,Finance Manager,2,5414,1,12,1,2,0.8,3,Hybrid,26,5,5,21,5.3,4.8,6,6.3,3,7.6,TRUE,4.5,Yes
4971,46,Female,Married,Bachelors,Marketing,Content Strategist,3,6273,0,13.1,6.2,13.8,2.9,1,Onsite,37,5.8,3,24,7.9,4.1,7.4,6.7,4,6.4,FALSE,5.5,No
4972,44,Male,Divorced,Masters,Finance,Finance Manager,3,9391,0,11.6,3.9,9.8,0,2,Hybrid,51,2.6,3,15,6.8,3.5,5.9,7.7,4,10,FALSE,6.9,No
4973,41,Male,Married,Bachelors,Operations,Operations Manager,4,8255,1,2.4,7.3,12,7.3,1,Remote,7,16.9,18,7,6.8,5.3,4.8,4.1,5,10,FALSE,5.1,Yes
4974,39,Female,Married,Bachelors,Research & Development,Research Scientist,2,6888,0,14.8,8,11.1,2,1,Hybrid,53,5.8,7,28,4.4,5.8,6.3,3.9,3,8.8,FALSE,4.6,No
4975,33,Female,Single,Masters,Sales,Account Executive,2,5997,2,14.8,1.8,11.3,0.7,3,Hybrid,37,14.7,23,48,6.6,5.4,7.3,4.5,4,10,TRUE,6.3,No
4976,36,Male,Single,Bachelors,Sales,Sales Manager,2,6536,0,12.9,4,12.2,0,2,Hybrid,20,6.1,25,12,4.4,3.1,6.8,5.8,3,9.1,FALSE,4.7,No
4977,34,Female,Married,High School,Engineering,Software Engineer,3,7355,0,6.1,9.6,14,5.5,2,Onsite,21,4.6,12,20,6.4,5.1,4.2,7.3,4,7.1,TRUE,6.2,No
4978,38,Male,Single,Masters,Engineering,Data Engineer,4,11491,3,12.3,8.2,13.6,5.3,1,Hybrid,33,3,4,15,7.8,1,9.2,9.3,4,9.5,TRUE,3.5,No
4979,44,Female,Single,Bachelors,Operations,Operations Analyst,2,4636,0,15.5,4.1,11.5,1.2,2,Hybrid,47,4.5,22,24,6.4,3.1,6.7,6.4,3,6.6,TRUE,5.7,No
4980,37,Male,Married,Bachelors,Sales,Sales Manager,2,5439,0,17.3,5.8,12.1,1.5,1,Remote,8,5.4,20,20,9.5,4.2,7.8,6.6,4,9.2,FALSE,5.8,No
4981,32,Female,Married,Masters,Human Resources,Recruiter,1,2746,1,19,0.3,0,0.3,1,Hybrid,44,5.2,8,33,5.7,4.6,3.1,6,3,9.8,FALSE,5.8,No
4982,34,Male,Single,Masters,Operations,Operations Analyst,2,5444,1,4.9,2.6,3.5,2.6,2,Onsite,50,1.5,24,32,6.8,2.5,6.1,7.9,4,6.9,TRUE,5.6,No
4983,35,Female,Married,Masters,Sales,Sales Manager,3,9663,2,10.1,8.6,15,2.8,2,Hybrid,24,6.9,22,18,5.9,4,5.5,5.4,2,9.2,TRUE,6.8,No
4984,48,Male,Single,High School,Human Resources,HR Manager,5,7049,3,13,11.3,16.6,1.2,2,Remote,2,11.4,7,22,9.3,6.8,5.3,4.8,4,9.9,FALSE,5,No
4985,22,Male,Single,Bachelors,Marketing,Content Strategist,1,3271,0,18.8,1,2,0.2,2,Hybrid,33,10,5,23,7.9,6.3,5.9,6.3,3,6.6,TRUE,4.8,No
4986,27,Male,Married,Bachelors,Engineering,Software Engineer,1,4005,1,8.4,3.5,7,2.7,3,Remote,5,22.9,8,37,8.8,8,4.9,3.6,3,8,TRUE,3.6,No
4987,32,Male,Divorced,Bachelors,Engineering,Software Engineer,2,4578,0,6.9,4.4,12,2.5,0,Hybrid,26,2.8,5,32,10,3.1,8.7,8.4,4,9.3,TRUE,4.6,No
4988,44,Female,Married,Masters,Customer Support,Customer Success Manager,4,6419,1,10.1,3.7,5.7,2.1,1,Onsite,39,4.9,7,38,5.8,3.6,8.3,6,4,7.8,FALSE,5.3,No
4989,36,Male,Single,Bachelors,Human Resources,Recruiter,3,6461,1,8.5,6.3,14.7,0.7,4,Remote,9,2.8,6,11,7.3,2,7.7,5.5,4,8.8,TRUE,6.3,No
4990,28,Male,Married,Bachelors,Sales,Sales Manager,3,6950,2,8.7,6,8,3.6,4,Hybrid,23,16.6,20,2,4.5,6.2,5.1,5.3,4,10,FALSE,4.1,No
4991,62,Male,Single,PhD,Engineering,QA Engineer,5,15844,1,17.6,11,20.1,3.5,4,Hybrid,52,3.3,7,23,6.8,1.8,9.7,7.2,4,8.3,FALSE,4.2,No
4992,38,Male,Married,Masters,Engineering,QA Engineer,3,8105,1,12.5,7.5,11.1,1.1,1,Onsite,60,8.5,5,42,8.6,4.5,9.1,4.6,4,8.9,FALSE,4.2,No
4993,37,Male,Single,Bachelors,Sales,Sales Manager,4,13194,2,13.2,5.8,13.5,1.1,2,Hybrid,33,5.2,15,28,5,2.5,6.7,6.3,4,7.4,FALSE,3.3,No
4994,33,Female,Single,PhD,Finance,Finance Manager,2,6213,1,12.6,3,13,0.4,5,Onsite,29,5.8,4,29,8.7,2.9,8.7,7.8,5,9.7,TRUE,5.5,No
4995,31,Male,Married,Bachelors,Engineering,QA Engineer,1,5363,2,9.6,4.2,9.1,3.8,1,Remote,3,5.7,7,16,6.1,3.6,5.4,7.9,3,7.2,TRUE,6.9,No
4996,36,Female,Single,High School,Operations,Operations Analyst,1,3379,1,15.4,6.7,10.2,1.5,1,Hybrid,43,3.5,19,18,9.9,3.3,9,7.8,4,10,TRUE,6,No
4997,43,Female,Married,Bachelors,Engineering,QA Engineer,5,15339,1,10.2,8.1,18.5,1.1,3,Hybrid,63,7.9,6,15,9.9,4.2,7.6,5.6,4,8.2,TRUE,2.6,No
4998,37,Male,Married,Bachelors,Finance,Accountant,2,6646,2,13.7,7,10.5,1.6,1,Hybrid,33,18.4,4,0,4.7,5.9,5.4,3,4,7.6,TRUE,5.5,Yes
4999,37,Female,Married,Bachelors,Sales,Account Executive,2,6207,1,12.8,7.3,8.6,1.8,1,Hybrid,51,4.9,16,32,7.8,4.3,6.2,7.5,4,7.9,FALSE,5.5,No
5000,52,Female,Single,Bachelors,Engineering,Data Engineer,3,13438,0,18.7,8.8,14.5,0.4,1,Onsite,35,2.4,7,27,9.7,3.6,9.6,8,4,7.1,TRUE,3.3,No
5001,35,Female,Married,Masters,Customer Support,Support Specialist,2,4447,0,10.7,4.3,12.7,2.2,1,Remote,6,6.2,6,18,7,4.5,7,4.3,4,7.2,TRUE,7.8,No
5002,43,Male,Married,Bachelors,Sales,Sales Manager,3,6301,0,12.9,4.3,8.6,1.8,1,Hybrid,12,5.2,21,14,5,4,5.9,7,3,6.9,TRUE,4.3,No
5003,41,Male,Single,High School,Research & Development,Research Scientist,2,5191,1,11.7,9.2,16.1,0.1,2,Hybrid,67,4.4,8,20,6,4.3,5.4,8.1,3,10,TRUE,2.4,No
5004,36,Male,Single,Bachelors,Engineering,QA Engineer,2,6933,1,8.5,4.9,11.1,0.9,1,Hybrid,55,5,10,38,5.8,4,5.8,5.1,3,7.7,TRUE,5.6,Yes
5005,43,Male,Married,Bachelors,Operations,Program Manager,4,8805,1,9.8,8.6,17.9,0.9,0,Onsite,21,2.4,19,30,1.3,3.8,3.2,5.9,3,8.6,TRUE,8.8,No
5006,29,Male,Single,Bachelors,Research & Development,Research Scientist,1,4939,1,6.6,7.1,9,3.7,3,Onsite,29,3.2,4,36,3.6,4.4,6,6.8,3,5.5,FALSE,6.1,No
5007,37,Female,Married,Bachelors,Marketing,Marketing Specialist,3,6380,0,13.2,7.7,12.6,1.6,1,Remote,3,5.3,7,21,5.3,4.9,6.8,6.7,4,10,TRUE,4.5,No
5008,31,Female,Single,Bachelors,Human Resources,Recruiter,2,4266,0,9.1,9.3,11,3.6,2,Onsite,32,1.2,6,41,6.5,1.6,6.4,7.4,4,5.4,FALSE,6.4,No
